Pacific island small states,PSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,217258,223371,229884,236759,244071,251923,259575,267793,276536,285659,294981,302262,309489,316854,324569,332733,340806,349180,357906,366983,376379,385638,395355,404933,413813,421859,429249,435759,441994,448708,456351,465025,474592,484971,495852,506826,515978,525316,534598,543568,552228,563228,573382,583165,593139,603506,612543,621935,631644,641658,651953,660327,669724,679596,689301
Small states,SST,"Population ages 15-64, female",SP.POP.1564.FE.IN,3189537,3235784,3284176,3336077,3393020,3455351,3509901,3570070,3634782,3702526,3772963,3850475,3929648,4011584,4098408,4190855,4281604,4377493,4475501,4575849,4677443,4782733,4890733,5001521,5118410,5239782,5353445,5474202,5597354,5723834,5846225,5963533,6079326,6194903,6316386,6443287,6565370,6693761,6826053,6959564,7091916,7230986,7369880,7509943,7653088,7798413,7951855,8110196,8273346,8438385,8604339,8770980,8933724,9097096,9259589
Small states,SST,"Population ages 15-64, male",SP.POP.1564.MA.IN,3012746,3054691,3098607,3146001,3198454,3256472,3307207,3365089,3428971,3496568,3566590,3640647,3714453,3790300,3871490,3959608,4049597,4145586,4245239,4348626,4454367,4565247,4679704,4797260,4920514,5047774,5168244,5296038,5427232,5562911,5695472,5819097,5941472,6063369,6189965,6320426,6442589,6569447,6699926,6832917,6966726,7108708,7252754,7399549,7550125,7703008,7865779,8033276,8205666,8380121,8555678,8728816,8898123,9068533,9238361
South Asia,SAS,"Population ages 15-64, female",SP.POP.1564.FE.IN,154723937,157126749,159635813,162314722,165409721,168936715,172215904,176015765,180249901,184758946,189473874,193801226,198410500,203325438,208546700,214097384,219316526,224955669,230953636,237231731,243722395,249692695,256012174,262560313,269378758,276497922,283127548,290187625,297611933,305331760,313304043,320961669,328926756,337244688,345913257,354918597,363778653,372939048,382374982,392091894,401953118,411195847,420895554,430845345,440866760,450858846,460442402,469993767,479568905,489262982,499133158,508745275,518360837,528353254,538279443
South Asia,SAS,"Population ages 15-64, male",SP.POP.1564.MA.IN,168226102,170803330,173391136,176101576,179274239,182957173,186446800,190524789,195089348,199938897,204983737,209684645,214646994,219900932,225461702,231361951,236895638,242874755,249227373,255857529,262691664,269038199,275709632,282598282,289775724,297286868,304189866,311566459,319344815,327434412,335783154,343863470,352230135,360951606,370063633,379567699,388743044,398275529,408134116,418301656,428636379,438342496,448491174,458885708,469364604,479831293,489645780,499435903,509282671,519297806,529551970,539651424,549824660,560413563,570982245
Sub-Saharan Africa (all income levels),SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,62569034,63761224,65073570,66493300,68013111,69632025,71035006,72593979,74291541,76108966,78035792,79737827,81588525,83582770,85722417,88008426,90121863,92426927,94895813,97509096,100257714,102738222,105428996,108320026,111407777,114689246,117781435,121112769,124666327,128434207,132409061,136205492,140297088,144638439,149176586,153877727,158133502,162611188,167309542,172240710,177407522,182192524,187167795,192380902,197839266,203537105,209079451,214959386,221144456,227601149,234313440,241025582,248040867,255361020,263005841
Sub-Saharan Africa (all income levels),SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,61050531,62221288,63513481,64918053,66429591,68046790,69431876,70979397,72671994,74490104,76422732,78115173,79955978,81944078,84084401,86378097,88470243,90755220,93203282,95790198,98505917,100933048,103562958,106392977,109426445,112662410,115638004,118854677,122296885,125953578,129817982,133503268,137485055,141726294,146176783,150800292,154972528,159327263,163872885,168648866,173684738,178420316,183438350,188748335,194299564,200059329,205680584,211568544,217746768,224264016,231143018,237986118,245254752,252903950,260874521
Sub-Saharan Africa (developing only),SSA,"Population ages 15-64, female",SP.POP.1564.FE.IN,62482443,63673978,64985766,66404843,67923623,69541018,70942489,72499492,74195105,76011220,77937745,79643242,81498302,83497323,85641595,87931672,90047187,92353700,94823183,97435981,100182958,102657542,105341205,108224474,111304579,114579132,117667609,120995876,124546891,128312495,132285064,136079196,140168292,144506920,149042039,153739759,157991939,162465713,167159490,172085512,177246879,182026251,186994516,192201286,197652896,203343640,208879141,214752505,220930315,227379990,234084228,240790269,247797956,255110019,262746699
Sub-Saharan Africa (developing only),SSA,"Population ages 15-64, male",SP.POP.1564.MA.IN,60968015,62138195,63429905,64833880,66344405,67960057,69343677,70889228,72579833,74396552,76328760,78024580,79869585,81862271,84007061,86304723,88399012,90685596,93134369,95720679,98434272,100853541,103473996,106293683,109317065,112544108,115515148,118728390,122167993,125822406,129684405,133367119,137345997,141584015,146030973,150650603,154818899,159169395,163710107,168480566,173510552,178239967,183250373,188553354,194097131,199849092,205462868,211343622,217513934,224023605,230894045,237731067,244992136,252633340,260595899
Upper middle income,UMC,"Population ages 15-64, female",SP.POP.1564.FE.IN,279585512,279647090,282187869,287581271,293613516,300980429,308050700,316258890,325530372,335270434,344954016,353948193,362766573,371653633,380768996,390131582,399971308,410077273,420949204,432666484,444954045,458290763,472432256,486718442,500598148,514376404,527140759,540006198,552544349,564609601,576357462,585892522,596096099,606724470,617317720,627531692,639913775,651293095,662356444,674178905,687180346,699854883,713234551,727181863,740883452,753874109,765086558,775753366,785768710,794889445,802762263,809726984,815564341,820408997,824598266
Upper middle income,UMC,"Population ages 15-64, male",SP.POP.1564.MA.IN,293323056,293040703,295330894,300623155,306606178,314106099,321405067,330037203,339917226,350346635,360709514,370231663,379472987,388738428,398270507,408115961,418207410,428721930,440096004,452259259,464836893,478296842,492400197,506551205,520334767,534164464,546933888,559892186,572565328,584743137,596561876,605797085,615780754,626225387,636611504,646566906,658590970,669526726,680142227,691641959,704535354,717349552,731069446,745514287,759776321,773311395,784725422,795592438,805840636,815276455,823596629,830842311,837150036,842602725,847478330
World,WLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,875849863,883962236,894945531,909534189,925515783,943413356,960189470,978918179,999183805,1021123656,1043096654,1064302050,1085959014,1107908164,1131092534,1155076025,1178127261,1202508272,1228545295,1256155921,1284804730,1314015170,1344487175,1375377039,1406193049,1437253374,1465883180,1495362983,1525148404,1555062495,1585492724,1612609725,1640476632,1669891009,1699878414,1730906458,1763311598,1795765738,1828597877,1862636024,1897868438,1931672223,1966564743,2002377611,2038513530,2074394599,2107829805,2141327916,2174650895,2206755885,2237821862,2265922030,2292725901,2319310692,2345253711
World,WLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,874262829,882746380,894258187,909569576,926403253,945404532,963119223,983028335,1004760771,1028341241,1052127942,1074960453,1098249644,1121929859,1146972214,1172955348,1197121633,1222879587,1250461958,1279589471,1309592988,1339823905,1371093478,1402721970,1434511100,1466978920,1496660991,1527577101,1559028523,1590592081,1622536862,1650212697,1678463393,1708415690,1738968544,1770846175,1803117268,1835377730,1868098184,1902312270,1938154244,1972558435,2008442340,2045616222,2083373149,2121028543,2155557892,2190313651,2225053501,2258736337,2291632029,2321026490,2349433833,2377840474,2405786829
Afghanistan,AFG,"Population ages 15-64, female",SP.POP.1564.FE.IN,2340623,2379994,2430976,2489811,2550818,2611253,2659328,2708500,2760713,2819750,2887424,2949033,3018199,3091364,3164288,3234137,3283280,3328120,3360566,3371590,3357557,3283696,3183979,3073056,2968499,2882126,2822065,2791852,2797378,2844630,2933528,3100272,3321471,3569331,3811488,4029084,4182980,4302313,4408138,4527298,4676304,4870813,5103499,5359194,5617638,5865781,6051705,6221280,6387309,6568571,6778175,7036831,7334695,7661793,8001984
Afghanistan,AFG,"Population ages 15-64, male",SP.POP.1564.MA.IN,2609248,2634862,2666427,2703061,2744131,2789509,2823590,2862910,2908512,2962025,3024065,3079055,3141921,3209306,3277503,3344004,3390392,3433698,3465672,3477080,3464163,3389764,3290640,3180866,3077206,2991173,2931846,2901194,2908341,2963163,3067404,3262348,3521216,3810327,4090001,4337254,4504409,4626502,4731533,4854674,5016947,5246396,5522253,5822360,6117761,6390668,6566963,6717468,6862759,7030962,7240791,7537698,7885412,8268662,8663915
Albania,ALB,"Population ages 15-64, female",SP.POP.1564.FE.IN,418396,428342,438234,448233,459113,471051,483329,497580,514583,533021,550399,568369,587077,605740,625324,646485,666966,689238,711737,733866,756189,778266,801093,823890,846499,868558,888727,908885,928581,958289,983619,983575,987289,992958,997232,997372,993481,985016,974249,964691,958798,954904,960341,967527,975058,981243,983948,983213,981052,979069,978148,985680,994240,1001921,1007514
Albania,ALB,"Population ages 15-64, male",SP.POP.1564.MA.IN,457349,469078,480654,492179,504403,517479,530525,545434,563156,582407,600554,619154,638651,658141,678596,700665,721778,744770,767950,790690,813606,835804,858586,881475,904815,928467,951364,975435,998136,1027929,1047514,1026509,1003416,980492,960181,943986,948276,955487,963885,971388,976855,973748,975555,976398,977787,980039,982866,985473,988238,990507,991638,994128,994634,992858,989885
Algeria,DZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2923063,2965879,2999295,3032088,3077485,3142133,3211127,3302819,3410198,3521978,3631967,3729998,3827488,3927494,4035711,4155258,4272575,4402661,4543984,4694088,4851669,5009101,5178027,5357050,5545587,5743300,5940594,6148172,6364957,6590207,6823603,7061511,7307567,7561089,7822120,8090614,8350633,8619662,8895237,9172673,9449062,9740724,10022322,10297561,10570246,10839556,11096924,11343110,11578470,11803976,12019474,12206726,12399903,12587437,12758787
Algeria,DZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2888551,2925277,2953693,2982518,3024540,3086279,3155966,3248948,3358515,3473744,3588525,3692070,3795887,3902827,4018174,4144770,4267909,4403638,4550811,4707364,4872206,5038786,5217828,5408210,5609437,5821150,6035114,6259539,6493067,6734613,6983386,7229774,7483058,7743085,8010093,8284139,8556361,8837187,9123944,9411307,9695386,9990164,10274344,10551587,10825582,11095419,11342695,11576456,11798777,12012354,12217619,12397075,12585081,12768445,12934231
American Samoa,ASM,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,1431300,1445145,1459193,1474724,1494246,1518889,1535297,1558037,1586409,1618908,1654641,1684491,1720127,1760626,1805212,1853316,1894570,1940815,1992543,2050584,2115184,2177242,2248669,2325783,2404316,2482031,2542959,2603254,2666614,2737693,2819009,2898825,2992366,3095333,3202303,3310201,3399071,3490843,3588659,3696427,3816109,3932250,4063777,4207283,4358842,4516118,4661989,4816152,4979144,5152270,5336338,5514495,5706933,5911584,6125742
Angola,AGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,1365381,1378243,1391802,1407105,1426221,1450064,1465438,1486765,1513495,1544393,1578710,1606749,1640685,1679648,1722838,1769671,1809290,1853944,1904144,1960745,2024003,2084109,2153665,2228907,2305542,2381415,2439620,2497437,2558511,2627344,2706394,2782682,2872482,2971907,3076002,3181896,3268146,3358157,3454580,3560748,3678343,3791231,3919388,4059391,4207412,4361317,4503679,4654398,4814218,4984679,5166734,5342290,5532653,5735921,5949520
Antigua and Barbuda,ATG,"Population ages 15-64, female",SP.POP.1564.FE.IN,15635,15913,16163,16410,16690,17021,17411,17825,18262,18707,19153,19533,19920,20299,20644,20951,21241,21498,21710,21868,21959,22048,22006,21872,21704,21516,21209,20898,20548,20149,19746,19905,20126,20456,20944,21586,22573,23634,24680,25612,26394,26925,27310,27569,27766,27977,28390,28879,29423,29985,30542,31076,31605,32115,32603
Antigua and Barbuda,ATG,"Population ages 15-64, male",SP.POP.1564.MA.IN,13414,13632,13947,14334,14754,15173,15614,16041,16459,16875,17298,17644,17992,18338,18686,19043,19465,19918,20365,20743,21008,21176,21145,20978,20767,20554,20219,19883,19530,19155,18797,19038,19387,19839,20365,20921,21494,21987,22392,22735,23069,23549,24039,24491,24876,25199,25646,26080,26522,26992,27497,27977,28485,29007,29509
Argentina,ARG,"Population ages 15-64, female",SP.POP.1564.FE.IN,6444329,6552493,6662468,6774424,6888578,7004783,7116812,7231947,7350244,7471186,7594346,7718986,7846528,7975086,8101623,8223417,8331938,8432272,8527782,8625542,8730454,8820936,8933196,9058872,9185567,9307924,9452785,9583013,9709756,9849353,10008245,10158009,10329087,10512561,10693747,10865448,11026538,11182400,11334249,11486363,11641202,11805571,11966145,12125462,12286693,12450694,12605707,12767796,12932390,13092419,13244580,13397685,13542178,13680694,13818604
